submission_id,brew_other
VZ9EVv,mukka express (moka)
yl0Zep,NULL
7dJlza,NULL
XeRlQe,NULL
WAe90j,NULL
dYZqdK,NULL
Al6PLz,NULL
eBNZzJ,NULL
J2VKGX,NULL
PABaAP,NULL
YZoDgv,NULL
24b8Y9,NULL
ZdG5yV,Aeropress
RzZK14,NULL
LdE14p,NULL
QAx2qG,NULL
bl2Vy6,NULL
Grovo2,NULL
0Ebry9,NULL
PA2jNB,NULL
VZ9Eyj,NULL
lN0DEk,NULL
WAe9GJ,NULL
eBNZdq,NULL
pL0xab,NULL
BGL4r5,NULL
KMPQ9A,NULL
1rbP1M,NULL
6d18jo,NULL
EPBkqq,NULL
MArKXl,NULL
24bEBg,NULL
yl0PXW,NULL
zK0xYg,NULL
RzZG44,Aero Press
RzZG44,Moka Pot
42142r,NULL
BGLzXe,NULL
MAreLA,NULL
OAjDGM,Aeropress
rl0jGl,NULL
jB0aW4,NULL
xd0Xy5,NULL
dYZWjK,NULL
pLPjdJ,NULL
EPBkPl,NULL
0EbQbN,NULL
yl0PeB,NULL
Grox5j,NULL
8dJ1rA,NULL
4214qo,NULL
aBjQgW,NULL
aBjQyy,NULL
jB0ap9,Clever dripper
7dJRez,Aeropress
7dJRez,MokaPot
BGLz71,NULL
NA4p5W,NULL
6d18eo,NULL
lNlQkv,NULL
8dJoAY,NULL
6d18yo,NULL
OAjD6g,NULL
dYZWer,NULL
YZo58J,NULL
8dJ175,NULL
XeRxKg,NULL
oA09eX,NULL
rl0jRp,NULL
MAr1DY,NULL
rl0DO5,NULL
bl2Z70,NULL
QAxoJY,NULL
421a7B,NULL
vN0XBX,NULL
yl0XYW,NULL
NA4q0p,NULL
7dJXK9,NULL
WAeJek,NULL
Al6rdo,NULL
rl0DvN,NULL
yl0Xdg,NULL
KMPpk8,NULL
rl0DJN,Aeropress; Moka Pot
6d1DWJ,NULL
zK0EJk,NULL
8dJNGr,NULL
XeR5zg,NULL
bl25aZ,NULL
VZ9pXE,NULL
DVXqPb,NULL
xd0Vgo,NULL
9d6NaY,NULL
g5QbLJ,NULL
OAjQg8,NULL
PA2RWQ,NULL
PA2RLd,NULL
qbY58k,NULL
J2V17r,NULL
LdEDeJ,NULL
g5QbEJ,NULL
xd0VLG,NULL
RzZWAQ,NULL
kY0bMr,NULL
YZojoW,NULL
6d1L8J,NULL
0EbV9P,NULL
oA09Xb,NULL
MArXNp,Aeropress
MArXNp,MokaPot
bl2ZB1,NULL
jB0ZZa,Aeropress
dYZENo,NULL
7dJqKP,NULL
aBj94v,Aeropress
pL0ryq,NULL
qbYLA2,NULL
24bX4p,NULL
oA0E9P,NULL
PA2pOb,NULL
eBNMEE,NULL
XeRLLg,Aeropress and Moka pot
yl0Mjd,NULL
NA4rNQ,NULL
1rbXOl,NULL
Al6zN0,NULL
24bXgj,NULL
EPBK7o,NULL
YZoPDW,Aeropress
lN0BYo,NULL
yl0Mgx,Moccamaster
dYZEVo,NULL
EPBKpL,NULL
jB0Z4E,NULL
Al6zgW,NULL
9d6BKG,NULL
vN0rj4,NULL
LdEZRv,NULL
RzZxOP,Aeropress
dYZELD,NULL
oA0D9b,NULL
DVXKql,NULL
MArXjX,NULL
7dJbL0,NULL
OAjlzR,NULL
0Eb7MN,Aeropress
qbYaBY,NULL
aBjeBv,NULL
RzZd4d,NULL
yl0Nx4,NULL
VZ9j8J,Instant with other flavors. I know
VZ9j8J,I know...
XeRrBO,NULL
ZdG8b0,NULL
XeRrOd,NULL
6d1eA5,NULL
24bBlb,NULL
kY09zd,NULL
9d6XPV,NULL
6d1epo,NULL
zK0NRM,Clever and Aeropress
bl29y1,NULL
lN0qY6,NULL
RzZd2Q,NULL
eBND8k,NULL
lN0BDN,NULL
24bXyj,Clever Dripper
RzZdlK,NULL
YZoR15,NULL
g5QeBd,NULL
kY09M6,Aeropress
XeRJxV,NULL
EPBddA,Aeropress
kY0eNZ,NULL
VZ9QGl,NULL
vN0eAl,NULL
EPBdQl,Aeropress / Clever Dripper
1rbd4b,Turkish
DVXkeZ,NULL
RzZM8d,NULL
QAxe0G,NULL
RzZMvJ,NULL
8dJapO,Turkish
dYZaZq,NULL
pL0y5E,NULL
8dJa6x,NULL
7dJLP9,NULL
DVXkPX,NULL
ZdGEWv,NULL
6d1jYN,NULL
EPBde2,Siphon
WAeEMN,NULL
PA21Nx,NULL
jB06VJ,Aeropress
OAj46g,Aeropress
VZ9Qvv,NULL
KMP57A,NULL
oA0RGM,NULL
42178d,NULL
bl2j0g,NULL
PA29Rb,NULL
KMPxY7,Aeropress
9d6ZDK,NULL
aBj4EZ,NULL
zK0M20,NULL
MAra58,NULL
jB0ovx,NULL
dYZ08o,NULL
PA29Pb,NULL
xd0Dlr,Aeropress
J2VlWo,NULL
dYZ0pA,NULL
aBj40Z,Aeropress
7dJKYz,Aeropress
MAraqY,NULL
WAeRaL,NULL
XeRoaz,NULL
VZ9Pya,NULL
24bAoL,NULL
6d1KqA,NULL
EPBlyl,NULL
WAeRxk,Stovetop mocha pot
5dl90b,NULL
OAjXOY,NULL
RzZojd,NULL
24bA0e,NULL
421KXY,NULL
EPBxlN,NULL
oA026x,NULL
8dJZzO,NULL
OAj7zK,NULL
8dJZN5,NULL
YZo4r0,NULL
EPBxxN,Aeropress
6d1Zx5,NULL
lN060X,NULL
421K15,NULL
WAeRVL,NULL
zK07oa,NULL
vN0Pp0,NULL
oA02LX,NULL
7dJN5Z,NULL
VZ9z7v,NULL
J2VOgo,NULL
eBNRqx,NULL
9d67bK,NULL
421r7Y,NULL
WAezOe,Aeropress
YZoajN,Moka pot
EPBWPX,Aeropress
24bX0b,NULL
LdEPgv,Moka pot
BGL7D7,NULL
QAxRll,usually Aeropress and sometimes moka pot - I use a Nanopresso for espresso
LdEpLj,Turkish
eBNRJO,NULL
rl0Pev,NULL
eBNRVO,NULL
6d1NEP,NULL
pL0OXB,Aeropress
VZ95pl,NULL
rl0ABp,NULL
oA0MD5,Aeropress
421x2Y,Aeropress
PA25pP,NULL
bl2xOZ,Aeropress
VZ9Jzy,NULL
Al6Lvy,NULL
aBjYvE,NULL
VZ95xl,NULL
GrodaO,NULL
EPBQjN,NULL
7dJ26P,Aeropress
7dJ26P,moka
PA26z0,aeropress
PA2690,Moka
OAj56R,NULL
jB0yy1,Aeropress
LdEbJl,Aeropress
7dJW4R,NULL
OAjzjg,NULL
dYZ62d,NULL
KMP6W8,NULL
GrozzO,Aeropress
RzZ0Y4,NULL
8dJQar,NULL
KMPl5D,Moka Pot
qbYDVO,NULL
PA2D2d,NULL
DVXNMq,NULL
WAeN6Q,NULL
8dJKgY,NULL
DVXNop,NULL
YZoQK6,NULL
ZdGNey,NULL
zK0qVk,NULL
Al6dOW,NULL
RzZ01P,NULL
VZ90e6,NULL
zK0qR8,NULL
J2V26Y,NULL
RzZzMJ,NULL
XeReMe,NULL
bl2lkE,NULL
Gror7k,NULL
oA0AgP,NULL
RzZzg9,NULL
QAxAqg,NULL
Al6lgN,NULL
RzZ4x4,NULL
bl2klo,NULL
KMPMg8,NULL
PA2Eq5,NULL
24brbV,NULL
vN020Q,NULL
yl0D7W,NULL
xd0Z4G,Turkish
xd0Z4G,Moka Pot
xd0Z4G,Chemex
xd0Z4G,Sowden SoftBrew
xd0Z4G,Hario Switch
xd0Z4G,Aeropress
pL0VEB,NULL
PA2E9V,NULL
lN0LKk,NULL
bl2LeE,NULL
rl0L9M,NULL
zK0rDa,Moka
RzZYXK,NULL
oA0dW5,NULL
OAjJ0K,NULL
yl0EqW,NULL
dYZDzr,NULL
rl0dJp,Aeropress
zK0rl8,NULL
24bxPD,NULL
QAxB11,NULL
7dJ9VA,Aeropress and Hario Switch
kY005o,NULL
8dJJGz,NULL
zK00O8,NULL
6d1rZe,NULL
1rbD1L,NULL
RzZv5d,I buy premade canned coffee
rl0J0M,moka
RzZVaP,NULL
NA4d6b,NULL
1rb6OQ,NULL
PA2krV,NULL
BGL0v1,NULL
RzZjd9,NULL
PA2rZb,NULL
0EbG0A,NULL
0EblMP,NULL
QAxXXp,NULL
VZ9yLy,NULL
dYZVYz,NULL
421dxO,NULL
g5QpyD,NULL
ZdGyJa,NULL
6d159J,NULL
9d6yGX,NULL
EPBEDN,NULL
OAj9JK,Aeropress
VZ9APy,NULL
zK02pE,AeroPress
pL09rJ,NULL
vN01zX,NULL
dYZ1Ly,NULL
yl0p26,NULL
xd0LMk,NULL
0EbyNZ,NULL
EPBrrA,NULL
KMPNqA,NULL
dYZ4Lq,NULL
aBjPVB,Aeropress
PA2LNd,aeropress
WAeXWR,NULL
Al6NMo,NULL
RzZQG9,NULL
pL0X88,NULL
YZoXgd,Aeropress
Al6Ypk,NULL
xd07Jo,NULL
bl2XQ0,NULL
XeRdOY,Aeropress
421Y15,NULL
yl0pvg,NULL
kY04pR,NULL
WAe6Bj,My wife is the coffee drinker. Sometimes she shares with me
EPBGrX,NULL
GroVAj,NULL
RzZQyl,Turkish
YZob20,NULL
VZ9aKE,NULL
4210X5,NULL
BGLoze,NULL
kY04Md,NULL
yl0bW6,NULL
bl2RdL,NULL
jB0r8R,NULL
EPBVKl,NULL
aBjJeX,NULL
MArZAp,Moka Pot
NA4vpQ,NULL
Al6YG0,NULL
xd0byG,NULL
ZdGkZA,NULL
xd0bvk,NULL
421Yyk,NULL
vN069v,NULL
QAx9Ol,NULL
zK0B5a,Clever
7dJ0a6,NULL
bl2RPe,NULL
LdExxv,Moka Pot
LdExxv,Aeropress
xd0bKG,NULL
ZdGb5v,NULL
aBjpNy,NULL
7dJ7L2,NULL
ZdGb8A,NULL
WAeaYN,NULL
421lqd,NULL
KMPrWM,NULL
NA42jj,aeropress
5dlaPZ,NULL
1rbQLl,NULL
VZ9WWj,NULL
J2VE7o,NULL
pL0prV,NULL
8dJ4kr,NULL
8dJbO5,NULL
BGLWAQ,NULL
MArpbE,Mocha Pot
EPB7JB,NULL
bl2QVo,NULL
1rbogO,NULL
ZdGrXv,Aeropress
5dlP0b,NULL
yl0574,NULL
7dJYrL,NULL
pL0p0B,NULL
NA41kO,NULL
RzZ9Md,NULL
EPBVEB,Aeropress
LdE2P1,NULL
1rbav4,NULL
YZoAkW,NULL
zK06rZ,Aeropress
qbYlJg,NULL
24b6lD,NULL
YZolB0,NULL
WAe71v,Aeropress
5dlAod,NULL
J2V4BR,NULL
6d1Bx5,Aeropress
6d1Bx5,Moka Pot
aBjMgv,NULL
LdE2B1,NULL
GroPMQ,NULL
8dJlOk,NULL
421be5,NULL
yl0aKd,Moka Pot
NA4Zep,NULL
LdE2AJ,Aeropress
ZdG7oB,NULL
OAj2QY,NULL
QAxZKY,NULL
VZ9eEj,NULL
QAxZoX,NULL
24bWa9,NULL
RzZNGK,NULL
kY0o0j,NULL
EPBO42,NULL
LdErgl,Espresso machine
NA4j2B,NULL
dYZM4K,NULL
4216Gr,NULL
OAj2P8,NULL
g5Ql6l,NULL
1rbQAL,NULL
PA2xLe,Moka pot
zK09P8,NULL
MArW1E,NULL
J2VQK7,NULL
KMPEj7,NULL
421MJ5,NULL
zK09M0,NULL
kY0oQe,NULL
J2VQqz,NULL
OAj6lM,NULL
YZo1QW,NULL
MArWYp,NULL
ZdGM2V,aeropress
ZdGM2V,moka pot
pL0QyP,NULL
ZdGMlo,NULL
g5QEA4,NULL
kY02eZ,NULL
bl2oOL,NULL
xd0APy,NULL
EPB28o,Aeropress
24bpOV,Aeropress
EPB2bN,NULL
LdEeGp,NULL
MArWLM,NULL
yl0QNX,NULL
GroOb2,NULL
rl0ek5,NULL
bl2oKe,NULL
NA4a8G,NULL
7dJy1L,NULL
oA0qlV,NULL
xd05Ad,NULL
pL0EGV,Steep and release
PA27Bb,NULL
RzZNVQ,NULL
9d6k64,NULL
QAxbe1,NULL
xd0qov,NULL
24bDag,NULL
aBjRaE,NULL
rl0eqL,NULL
PA27P0,NULL
xd0ABE,NULL
8dJXEo,NULL
ZdGML5,NULL
5dlJgQ,NULL
LdEejy,NULL
EPB2YA,NULL
6d1gzN,NULL
KMP9bA,Moka
J2VQ54,NULL
lN0x46,NULL
5dlJ7E,Aeropress
BGLrPN,NULL
8dJ9NA,NULL
8dJ9Kr,NULL
vN0Re8,NULL
421ZLr,NULL
YZo1L5,NULL
LdE80y,NULL
qbYyOg,NULL
zK0VKg,NULL
rl0XVo,NULL
PA2o5x,NULL
qbYyb5,aeropress
5dlNZb,NULL
eBNbAx,NULL
OAjR0a,NULL
kY0LOR,NULL
KMPXLX,NULL
kY0LAr,NULL
jB0KLJ,NULL
Al6kbz,NULL
WAe4Mv,NULL
9d6eEV,NULL
MAr0VX,NULL
6d1qWP,NULL
BGLvAQ,NULL
eBNbyq,NULL
YZo2x5,Aeropress
ZdGxvo,NULL
aBjWKB,NULL
24b2lj,moka
zK0Vo8,NULL
8dJ9RO,NULL
WAe4BP,NULL
MAr0PY,NULL
lN0pzW,NULL
NA4zdQ,NULL
GroMYZ,NULL
jB0KJx,aeropress
EPBpMN,NULL
24b2Vp,NULL
1rbjEg,NULL
g5QB6J,NULL
6d1q4e,Clever
9d6eg4,NULL
jB0Kq9,NULL
DVXL6E,NULL
dYZ7yV,Aeropress
zK0VO1,NULL
g5QBpN,NULL
9d6ey1,NULL
RzZOqv,NULL
vN0R6X,NULL
oA0JJb,NULL
EPBpo2,NULL
bl2aG2,NULL
QAxGkp,Aeropress
VZ9rRg,NULL
ZdGxB5,NULL
xd0G5k,NULL
J2Vy5K,Aeropress
J2VyvX,NULL
7dJQ9R,Aeropress
0EbXQy,aeropress
7dJQOz,NULL
8dJ9Xl,NULL
rl0XKo,NULL
WAe4vv,NULL
OAjRqk,NULL
g5QBoJ,NULL
zK0lMq,NULL
RzZO7j,Moka pot
NA4kXG,NULL
8dJ9vP,NULL
GroW6p,NULL
YZo2Av,NULL
1rbjQ4,NULL
421Z6r,AeroPress
PA2oG5,Clever Dripper
OAjv1R,Cometteer
lN0Q65,NULL
DVXQzb,NULL
DVXLgN,AeroPress
Al6kVz,NULL
EPB9LA,NULL
rl07A5,NULL
5dlRvv,NULL
5dlRb6,NULL
aBjWWX,Aeropress
aBjWWX,Phin
RzZp4P,Aeropress
PA2KBx,NULL
DVXQyq,NULL
xd0KBy,NULL
rl07PM,NULL
rl07dX,NULL
5dlRpZ,NULL
5dlReZ,Aeropress
xd0G4r,Aeropress
9d6VR5,NULL
eBN46E,Aeropress
eBN46E,Clever
pL0a41,NULL
rl07vR,NULL
PA2K5d,NULL
LdElkp,Aeropress
xd0KYG,NULL
zK0lA1,NULL
VZ9gJa,NULL
pL0a6b,NULL
DVXQWR,NULL
LdEljG,Aeropresse
xd0KbG,Aeropress
DVXQrl,NULL
vN0ojg,NULL
9d6Vk4,Aeropress
pL0apZ,NULL
rl077p,NULL
WAeyxR,NULL
BGLM4e,NULL
GroWMQ,NULL
aBjVYE,NULL
KMPbbz,NULL
dYZr5V,NULL
421e7X,aeropress
421e7X,moka pot
421e7X,clever dripper
yl0L7g,NULL
1rbq9p,Aeropress
eBNkMk,moka pot
YZo82z,NULL
YZoN0J,NULL
0EbX29,NULL
24bQXD,NULL
bl2bV6,NULL
7dJ62P,NULL
RzZE4J,NULL
DVXgkZ,NULL
PA2VO5,NULL
24bQeL,AeroPress
YZo8eB,NULL
6d1adB,NULL
J2V52d,NULL
XeRXyj,NULL
421eNB,NULL
VZ92Pg,NULL
yl0Vvp,NULL
J2V5bo,NULL
QAxPXX,NULL
dYZBzr,NULL
aBj7lZ,NULL
dYZBeq,NULL
PA2VP1,NULL
qbY0XG,NULL
7dJ6OZ,NULL
rl0zbN,NULL
jB01jR,NULL
8dJ7Bx,Mokka
bl2bP2,NULL
zK0PpE,Aeropress
YZoL0N,NULL
xd0erk,NULL
WAev9L,NULL
OAjWlM,NULL
yl0W28,NULL
421gB5,NULL
XeRKeY,AeroPress
6d1XeN,Aeropress
NA4epN,NULL
jB0OZ1,NULL
RzZ70j,NULL
dYZ5bD,NULL
LdERNp,NULL
aBj8rq,NULL
vN0QGX,NULL
PA2VKd,NULL
421g1O,NULL
VZ9k9a,NULL
6d1XRP,NULL
ZdGpev,NULL
g5QRJ1,NULL
0EbpD0,NULL
421ga5,Moka pot
421ga5,Aeropress
421ga5,Turkish
0EbpkQ,NULL
EPB4JX,NULL
KMPqxg,NULL
VZ92pM,NULL
QAx6zA,NULL
ZdGpJo,NULL
24bMRg,NULL
EPB4Pr,NULL
yl0Wkd,NULL
dYZ5VV,NULL
7dJ852,NULL
VZ9ky6,NULL
zK0a8M,NULL
0EbpWj,NULL
yl0W8X,NULL
PA2aJe,NULL
5dly0Z,NULL
VZ9kRv,NULL
ZdGpqy,Moka Pot
rl0zKv,NULL
24bM69,Wacaco Nanopresso
24bMXM,NULL
ZdGpAe,NULL
24bMBM,NULL
24bMKD,NULL
eBNdrx,NULL
5dlyld,NULL
6d1XAe,NULL
rl0XqM,NULL
Al6V2y,Moka pot
0EbpQP,NULL
ZdG06a,NULL
EPB2aL,NULL
bl2BVe,NULL
XeRVlO,NULL
OAjpDK,NULL
KMP7lD,NULL
RzZXGp,Moka pot
dYZLxV,NULL
NA4KXN,NULL
5dl6vZ,NULL
kY0DK1,Aeropress
LdEAbJ,NULL
jB0dQ1,NULL
24bqre,NULL
LdEAEv,moka pot
jB0d5a,NULL
EPBjLB,NULL
xd0kZv,NULL
421WvY,Aeropress
J2VaJR,NULL
xd0kly,NULL
aBjb9E,siphon
aBjb9E,moka
aBjb9E,aeropress
24bqRp,NULL
RzZXbd,Aeropress
dYZLJV,Aeropress
ZdG4ya,NULL
RzZX9K,NULL
24bqlL,NULL
BGLOW1,NULL
421W6r,NULL
OA81Q7,NULL
kY0D2o,NULL
qbYx9g,NULL
WAl9Oj,NULL
XeOlxj,NULL
pL0jMZ,NULL
Rz8KDl,NULL
AlWPBB,Aeropress
blNVVL,NULL
xd9xaJ,NULL
5dEKdb,NULL
MA8KaY,NULL
WAeGGN,NULL
9d2GlK,NULL
24O8PA,Aeropress
zKWXbR,Mokapot
zKWXbR,Aeropress
jBGDW1,NULL
VZoE4y,NULL
XeRVRg,NULL
yleZ08,NULL
VZoEby,NULL
g5WjNP,NULL
Rz8KZK,NULL
Ld51Vj,NULL
QA82OG,NULL
vNqjz0,NULL
vNqj6d,NULL
J28KbJ,NULL
kYOaKo,NULL
blNVJE,aeropress
1rGP7O,Aeropress
OA81vM,NULL
OA81RM,NULL
YZVD76,NULL
OA81MA,NULL
PA8jVx,Aeropress
zKWXB8,NULL
MA8K0E,NULL
qbjZNG,NULL
42PXe5,NULL
8djo9k,NULL
xd9x9d,NULL
zKWXVZ,NULL
6dr82B,NULL
OA8Dag,NULL
5dEBbE,NULL
QA8KBk,NULL
oAlbEx,NULL
42PXVo,Aeropress
eB9qre,NULL
eB9qxo,NULL
dYQWYA,NULL
g5WD9l,NULL
Ld51Zj,Aeropress
NA8pBb,NULL
42P41o,Aeropress
AlW7Qe,NULL
OA8DVY,NULL
PA8dEQ,NULL
VZoLb6,NULL
aBZQA2,NULL
OA8Dka,NULL
g5WDkJ,NULL
oAlb5N,NULL
8dj16r,NULL
QA8KkY,NULL
rl2jYo,NULL
EP8kYr,NULL
ylePpg,NULL
GrYx7e,NULL
8dj1jk,NULL
6dr8pN,NULL
PA8dLV,NULL
DV04PZ,NULL
9d2qaV,Moka pot
PA8jy5,NULL
XeOxkY,NULL
AlW7kW,NULL
g5WDB1,NULL
VZoLrE,NULL
QA8Kgl,NULL
YZVjaW,NULL
24OEMb,Aeropress
Rz8GXv,NULL
vNqjL4,NULL
zKWxaE,NULL
aBZQ8y,NULL
NA8q7O,NULL
eB955Q,NULL
dYQb6K,NULL
aBZNLW,NULL
jBGe9E,NULL
rl2y5l,NULL
KM8plV,NULL
ZdP9R0,NULL
rl2DLl,NULL
aBZOZ9,NULL
pL4eJZ,NULL
42Pazo,NULL
9d2N4K,NULL
XeO52V,Aeropress
EP8qA2,NULL
EP8zro,NULL
AlWPgo,Aeropress
AlWrjN,Aeropress
aBZOvy,NULL
xd9xzr,NULL
VZopvE,NULL
eB9ZWo,NULL
24Ojye,NULL
8djNDz,NULL
eB95oJ,NULL
J281Po,NULL
Rz8Wyj,aeropress
PA8RQB,NULL
blN5jL,NULL
5dEXJ6,NULL
xd9x8J,NULL
vNqX5D,NULL
XeO56Y,NULL
xd9Vbv,NULL
pL4eYB,NULL
NA8qGQ,NULL
0EoV9y,AeroPress
J281Nd,NULL
DV0q8R,NULL
QA8oy1,NULL
6drDoB,Aeropress
VZopRa,NULL
aBZ95W,NULL
9d2GA1,NULL
GrY6x2,NULL
g5WaaK,NULL
BG8EjA,NULL
aBZ9GX,NULL
aBZOMB,NULL
AlWzdy,NULL
jBGZ74,NULL
rl2Djp,NULL
zKWjyE,NULL
9d2BvV,NULL
KM8za7,NULL
GrY6re,NULL
OA8aLg,NULL
NA8rA0,NULL
5dEbDb,NULL
jBGZBQ,NULL
GrY6JZ,Aeropress
yleXOB,NULL
OA8akK,NULL
jBGZvR,NULL
GrY6Xp,NULL
zKWjd1,NULL
Ld59k1,NULL
MA81dX,Aeropress
J28qao,Aeropress
5dEbNZ,NULL
VZoGry,NULL
6drDqP,NULL
1rGXe1,NULL
PA8pVV,NULL
AlWKzk,NULL
lNVBok,Aeropress
PA8pVe,NULL
zKWNxa,NULL
0Eo7O0,NULL
9d2XD4,NULL
VZojZl,NULL
NA8DVN,NULL
7d4bx9,NULL
qbjab8,aeropress
jBGby9,NULL
zKWNKE,NULL
Ld5zz1,aeropress
XeOrQg,NULL
dYQN8K,NULL
rl2Bgl,NULL
5dE4eE,Aeropress
QA8Mk7,NULL
g5WD6d,NULL
jBGaVR,Aeropress
jBGaVR,clever
Rz8dZK,NULL
42PBdO,NULL
GrYxZ2,NULL
GrYKgp,NULL
NA8Ddl,Aeropress
DV0Kbq,NULL
oAlDkx,NULL
kYOb9r,NULL
OA8lg7,NULL
VZoGJ6,NULL
VZojqJ,Aeropress
42PQRd,NULL
qbja4Y,NULL
Rz8KWd,NULL
VZoL46,NULL
WAl9ee,NULL
PA8Dq0,NULL
YZVR8v,NULL
5dE4Ab,Aeropress and moka pot
oAlD8M,NULL
1rGk8b,NULL
rl2BZL,NULL
vNqer0,NULL
PA815b,NULL
WAlEEN,NULL
kYOe7j,NULL
pL4y0y,NULL
NA8lDl,NULL
qbjDWk,NULL
XeOJMV,NULL
1rGdKM,NULL
WAlrbP,Aeropress
7d4L12,NULL
J28p8z,NULL
pL4y4y,NULL
oAle1P,NULL
DV0kER,NULL
AlW2vk,Moka pot
MA8N0g,NULL
EP8dVX,NULL
oAleL1,NULL
9d2ZNX,NULL
NA8l2Q,NULL
8djaYO,NULL
6drjXo,Vacuum pot
PA81MP,NULL
EP8d7o,NULL
1rGdqL,NULL
xd9Dxk,NULL
BG8pae,NULL
pL4y8E,NULL
24OABe,NULL
rl2Bzo,NULL
ZdPO2B,Moka pot
kYOGdZ,NULL
zKWy91,Hario switch
eB9rLO,NULL
9d2Z6G,NULL
pL4or1,Aeropress Only
dYQ0DA,NULL
1rG4xb,Aeropress
5dE9EP,Orb 1
9d2ZjQ,NULL
24OALV,NULL
pL4o2J,NULL
8djLyl,NULL
0Eo859,NULL
9d2Zp1,NULL
oAlRqe,NULL
6drK0J,NULL
lNVO4V,NULL
AlWp9o,NULL
EP8lO4,NULL
g5Wqll,NULL
8djL45,AeroPress
VZoPrv,NULL
rl2oD5,NULL
XeO40z,NULL
oAl26X,NULL
DV07Bp,NULL
NA87DN,NULL
MA8Ezl,aeropress
5dE9DN,NULL
jBGlx4,NULL
blNWNg,NULL
GrYRLk,NULL
GrYR0k,NULL
MA8EAk,NULL
OA8787,aeropress
24OKL9,NULL
pL4D9E,NULL
VZozlM,NULL
vNqPqv,aeropress
kYONrJ,NULL
aBZ2lE,NULL
BG8xbQ,NULL
AlWB5N,NULL
DV076l,NULL
Rz8D9K,NULL
jBGl1a,NULL
AlWB1D,NULL
24OK29,AeroPress
24OPPA,NULL
g5WGdN,NULL
7d4xXA,NULL
ZdPaNA,Aeropress
ZdPadA,NULL
eB9R6J,NULL
VZoJ4g,NULL
ZdPaGe,Aeropress
zKWYR1,NULL
1rGV6p,Aeropress
BG87r1,NULL
PA8OJ0,NULL
QA8V6X,NULL
WAlzbQ,NULL
vNqyev,NULL
aBZY5v,Immersion (Hario Switch)
8djQeY,NULL
9d2D11,NULL
PA8595,Chemex
PA8595,AeroPress
XeOWRe,NULL
qbjAN9,NULL
42PxP5,NULL
oAlMgx,NULL
lNVdxp,NULL
6dr2Be,NULL
42PxMB,NULL
0Eo6NQ,NULL
zKWDg0,AeroPress
6dr2lO,NULL
EP8WgN,NULL
Ld5WAz,NULL
MA8bXl,NULL
jBGQK9,NULL
7d4Ng6,NULL
NA86q0,NULL
Rz80oj,NULL
GrYz6e,NULL
rl2AgR,NULL
NA86AB,NULL
24Oeej,NULL
DV0Nvb,NULL
zKWD61,NULL
Ld5b5O,NULL
24OerL,NULL
QA8DA8,NULL
Rz80VP,NULL
AlWd4N,NULL
8djKEr,Aeropress
24OeoM,NULL
yle6oW,NULL
NA8oKO,NULL
5dEzOQ,Aeropress
5dEzOQ,Turkish
0Eox59,NULL
Rz80kv,NULL
7d4WYR,NULL
oAlyxN,NULL
OA8zZg,NULL
1rGlOb,NULL
OA8zpp,NULL
GrYz2j,NULL
PA8Add,NULL
dYQ6Jo,NULL
aBZBNE,NULL
jBGB6Y,NULL
ylelXW,NULL
AlWdeD,NULL
VZoZYg,NULL
ylelvg,NULL
VZoZvv,NULL
qbjbj7,V60 Switch. Immersion with paper filter
Rz8zrp,NULL
oAlALb,NULL
ylelyX,NULL
42P20r,NULL
1rGVNl,NULL
ylelbd,NULL
YZVORq,NULL
24OkKb,NULL
ZdPV6A,NULL
jBGM04,NULL
0EoMMA,NULL
dYQAjr,NULL
YZVOYN,NULL
rl2Kql,NULL
DV010Z,Aeropress
KM8oBX,NULL
g5WA1N,NULL
8djkWx,NULL
GrY142,NULL
Ld5GRl,NULL
PA8Exx,Aeropress
7d4ZRR,AeroPress
xd9ZYo,NULL
GrY1GO,Aeropress
0EoPBN,NULL
eB9EEo,NULL
24OrLb,NULL
YZVdVv,NULL
PA80Pe,Aeropress
J280BR,NULL
oAlO1e,NULL
zKWe98,NULL
xd9Z7o,NULL
yleDb4,AeroPress
7d4NML,NULL
24Or0b,NULL
QA80QA,NULL
KM80XK,AeroPress
8djGNl,NULL
oAlOxx,NULL
oAloDO,NULL
OA80vA,Aeropress
Rz8L7Q,NULL
0EoLb0,NULL
GrYLqQ,Aeropress
KM8Lgg,NULL
zKWJ7k,NULL
dYQjYd,NULL
AlWDde,NULL
WAlYYN,NULL
5dEvMP,NULL
YZVYvz,NULL
dYQjpN,NULL
EP8Dr2,NULL
NA8Y1O,NULL
OA8Yxa,NULL
42PveX,Aeropress
eB92Gx,NULL
GrYDNp,NULL
oAldrV,NULL
NA8Yvp,Aeropress
NA8Yvp,MokaPot
kYOWV1,Aeropress
qbjKvY,NULL
DV0JEj,NULL
pL472P,NULL
yleEB8,NULL
42PoWY,Aeropress
0Eo8pZ,NULL
NA805j,NULL
jBG96E,NULL
zKWQja,NULL
42PN8B,NULL
42PN2B,NULL
GrYBJQ,NULL
WAlpBj,NULL
VZo1bM,Percolator
EP8bar,NULL
8djpW5,NULL
kYORko,Moka pot
VZo1BJ,Percolator
J28kGo,NULL
vNqxbv,Bripe
vNqxp0,NULL
AlWbko,NULL
0EojW0,NULL
VZo1el,NULL
lNVlPX,NULL
Ld5MLO,Moka pot
aBZjQZ,NULL
XeOBKz,aeropress
xd90dy,NULL
jBG0la,NULL
vNq0Xl,Aeropress
XeORJY,NULL
6dr1OO,NULL
GrYoqQ,NULL
