submission_id,additions,additions_other
g5NyOD,or coffee creamer,NULL
ylqKLW,No - just black,NULL
ylqKLW,Milk,NULL
ylqKLW,dairy alternative,NULL
ylqKLW,or coffee creamer,NULL
ylqK54,No - just black,NULL
ZdR4pA,No - just black,NULL
jB9dOY,Milk,NULL
jB9dOY,dairy alternative,NULL
jB9dOY,or coffee creamer,NULL
jB9dOY,Flavor syrup,NULL
1r2ZLO,No - just black,NULL
qbYZaO,No - just black,NULL
AlboEW,Milk,NULL
AlboEW,dairy alternative,NULL
AlboEW,or coffee creamer,NULL
AlboEW,Sugar or sweetener,NULL
BGL4dR,Milk,NULL
BGL4dR,dairy alternative,NULL
BGL4dR,or coffee creamer,NULL
jB0DlJ,Milk,NULL
jB0DlJ,dairy alternative,NULL
jB0DlJ,or coffee creamer,NULL
eBNZDx,No - just black,NULL
J2VKAR,No - just black,NULL
jB0DQ4,Milk,NULL
jB0DQ4,dairy alternative,NULL
jB0DQ4,or coffee creamer,NULL
jB0DQ4,Sugar or sweetener,NULL
0Ebr79,Milk,NULL
0Ebr79,dairy alternative,NULL
0Ebr79,or coffee creamer,NULL
qbYZR9,No - just black,NULL
yl0ZDB,No - just black,NULL
xd0xPo,No - just black,NULL
XeRlWY,Sugar or sweetener,NULL
XeRlWY,Flavor syrup,NULL
XeRlWY,Milk,NULL
XeRlWY,dairy alternative,NULL
XeRlWY,or coffee creamer,NULL
eBNZA0,No - just black,NULL
6d1J4N,NULL,NULL
J2VKgX,NULL,NULL
aBjN4X,No - just black,NULL
VZ9EVv,Sugar or sweetener,NULL
VZ9EVv,Milk,NULL
VZ9EVv,dairy alternative,NULL
VZ9EVv,or coffee creamer,NULL
yl0Zep,Milk,NULL
yl0Zep,dairy alternative,NULL
yl0Zep,or coffee creamer,NULL
yl0Zep,Flavor syrup,NULL
7dJlza,No - just black,NULL
XeRlQe,Milk,NULL
XeRlQe,dairy alternative,NULL
XeRlQe,or coffee creamer,NULL
XeRlQe,Sugar or sweetener,NULL
WAe90j,Milk,NULL
WAe90j,dairy alternative,NULL
WAe90j,or coffee creamer,NULL
WAe90j,Sugar or sweetener,NULL
dYZqdK,Milk,NULL
dYZqdK,dairy alternative,NULL
dYZqdK,or coffee creamer,NULL
dYZqdK,Sugar or sweetener,NULL
Al6PLz,Milk,NULL
Al6PLz,dairy alternative,NULL
Al6PLz,or coffee creamer,NULL
Al6PLz,Flavor syrup,NULL
eBNZzJ,No - just black,NULL
J2VKGX,No - just black,NULL
PABaAP,No - just black,NULL
YZoDgv,No - just black,NULL
24b8Y9,NULL,NULL
ZdG5yV,No - just black,NULL
RzZK14,No - just black,NULL
LdE14p,Other,I don't drink coffee.
QAx2qG,No - just black,NULL
bl2Vy6,No - just black,NULL
Grovo2,No - just black,NULL
0Ebry9,No - just black,NULL
PA2jNB,Milk,NULL
PA2jNB,dairy alternative,NULL
PA2jNB,or coffee creamer,NULL
PA2jNB,No - just black,NULL
VZ9Eyj,No - just black,NULL
lN0DEk,Milk,NULL
lN0DEk,dairy alternative,NULL
lN0DEk,or coffee creamer,NULL
WAe9GJ,No - just black,NULL
eBNZdq,Milk,NULL
eBNZdq,dairy alternative,NULL
eBNZdq,or coffee creamer,NULL
pL0xab,No - just black,NULL
BGL4r5,Milk,NULL
BGL4r5,dairy alternative,NULL
BGL4r5,or coffee creamer,NULL
BGL4r5,Sugar or sweetener,NULL
KMPQ9A,Sugar or sweetener,NULL
KMPQ9A,Milk,NULL
KMPQ9A,dairy alternative,NULL
KMPQ9A,or coffee creamer,NULL
KMPQ9A,No - just black,NULL
1rbP1M,Milk,NULL
1rbP1M,dairy alternative,NULL
1rbP1M,or coffee creamer,NULL
1rbP1M,Sugar or sweetener,NULL
6d18jo,No - just black,NULL
6d18jo,Milk,NULL
6d18jo,dairy alternative,NULL
6d18jo,or coffee creamer,NULL
EPBkqq,No - just black,NULL
MArKXl,No - just black,NULL
24bEBg,Milk,NULL
24bEBg,dairy alternative,NULL
24bEBg,or coffee creamer,NULL
24bEBg,Flavor syrup,NULL
yl0PXW,Milk,NULL
yl0PXW,dairy alternative,NULL
yl0PXW,or coffee creamer,NULL
zK0xYg,No - just black,NULL
RzZG44,No - just black,NULL
RzZG44,Milk,NULL
RzZG44,dairy alternative,NULL
RzZG44,or coffee creamer,NULL
42142r,No - just black,NULL
42142r,Milk,NULL
42142r,dairy alternative,NULL
42142r,or coffee creamer,NULL
BGLzXe,No - just black,NULL
MAreLA,No - just black,NULL
OAjDGM,No - just black,NULL
rl0jGl,Sugar or sweetener,NULL
rl0jGl,Milk,NULL
rl0jGl,dairy alternative,NULL
rl0jGl,or coffee creamer,NULL
jB0aW4,No - just black,NULL
xd0Xy5,Milk,NULL
xd0Xy5,dairy alternative,NULL
xd0Xy5,or coffee creamer,NULL
dYZWjK,No - just black,NULL
pLPjdJ,No - just black,NULL
EPBkPl,Milk,NULL
EPBkPl,dairy alternative,NULL
EPBkPl,or coffee creamer,NULL
EPBkPl,Sugar or sweetener,NULL
0EbQbN,Milk,NULL
0EbQbN,dairy alternative,NULL
0EbQbN,or coffee creamer,NULL
yl0PeB,No - just black,NULL
Grox5j,No - just black,NULL
Grox5j,Milk,NULL
Grox5j,dairy alternative,NULL
Grox5j,or coffee creamer,NULL
8dJ1rA,Milk,NULL
8dJ1rA,dairy alternative,NULL
8dJ1rA,or coffee creamer,NULL
8dJ1rA,Sugar or sweetener,NULL
8dJ1rA,Flavor syrup,NULL
4214qo,No - just black,NULL
aBjQgW,No - just black,NULL
aBjQyy,Milk,NULL
aBjQyy,dairy alternative,NULL
aBjQyy,or coffee creamer,NULL
aBjQyy,Sugar or sweetener,NULL
jB0ap9,No - just black,NULL
7dJRez,No - just black,NULL
BGLz71,No - just black,NULL
NA4p5W,Sugar or sweetener,NULL
6d18eo,No - just black,NULL
lNlQkv,Milk,NULL
lNlQkv,dairy alternative,NULL
lNlQkv,or coffee creamer,NULL
lNlQkv,Sugar or sweetener,NULL
8dJoAY,No - just black,NULL
6d18yo,No - just black,NULL
OAjD6g,Flavor syrup,NULL
OAjD6g,Milk,NULL
OAjD6g,dairy alternative,NULL
OAjD6g,or coffee creamer,NULL
OAjD6g,Sugar or sweetener,NULL
dYZWer,Milk,NULL
dYZWer,dairy alternative,NULL
dYZWer,or coffee creamer,NULL
YZo58J,No - just black,NULL
8dJ175,Milk,NULL
8dJ175,dairy alternative,NULL
8dJ175,or coffee creamer,NULL
8dJ175,Sugar or sweetener,NULL
XeRxKg,No - just black,NULL
XeRxKg,Milk,NULL
XeRxKg,dairy alternative,NULL
XeRxKg,or coffee creamer,NULL
XeRxKg,Flavor syrup,NULL
oA09eX,NULL,NULL
rl0jRp,No - just black,NULL
MAr1DY,No - just black,NULL
rl0DO5,No - just black,NULL
bl2Z70,No - just black,NULL
QAxoJY,NULL,NULL
421a7B,Milk,NULL
421a7B,dairy alternative,NULL
421a7B,or coffee creamer,NULL
vN0XBX,No - just black,NULL
yl0XYW,Milk,NULL
yl0XYW,dairy alternative,NULL
yl0XYW,or coffee creamer,NULL
NA4q0p,No - just black,NULL
7dJXK9,No - just black,NULL
WAeJek,No - just black,NULL
Al6rdo,No - just black,NULL
rl0DvN,No - just black,NULL
yl0Xdg,Milk,NULL
yl0Xdg,dairy alternative,NULL
yl0Xdg,or coffee creamer,NULL
yl0Xdg,No - just black,NULL
KMPpk8,Other,Don't drink coffee only espresso
rl0DJN,No - just black,NULL
rl0DJN,Milk,NULL
rl0DJN,dairy alternative,NULL
rl0DJN,or coffee creamer,NULL
6d1DWJ,No - just black,NULL
zK0EJk,Milk,NULL
zK0EJk,dairy alternative,NULL
zK0EJk,or coffee creamer,NULL
8dJNGr,No - just black,NULL
8dJNGr,Milk,NULL
8dJNGr,dairy alternative,NULL
8dJNGr,or coffee creamer,NULL
XeR5zg,Milk,NULL
XeR5zg,dairy alternative,NULL
XeR5zg,or coffee creamer,NULL
bl25aZ,No - just black,NULL
bl25aZ,Milk,NULL
bl25aZ,dairy alternative,NULL
bl25aZ,or coffee creamer,NULL
VZ9pXE,No - just black,NULL
DVXqPb,No - just black,NULL
xd0Vgo,Milk,NULL
xd0Vgo,dairy alternative,NULL
xd0Vgo,or coffee creamer,NULL
9d6NaY,No - just black,NULL
g5QbLJ,No - just black,NULL
OAjQg8,No - just black,NULL
OAjQg8,Milk,NULL
OAjQg8,dairy alternative,NULL
OAjQg8,or coffee creamer,NULL
PA2RWQ,No - just black,NULL
PA2RWQ,Milk,NULL
PA2RWQ,dairy alternative,NULL
PA2RWQ,or coffee creamer,NULL
PA2RLd,Milk,NULL
PA2RLd,dairy alternative,NULL
PA2RLd,or coffee creamer,NULL
qbY58k,Sugar or sweetener,NULL
J2V17r,No - just black,NULL
LdEDeJ,Milk,NULL
LdEDeJ,dairy alternative,NULL
LdEDeJ,or coffee creamer,NULL
g5QbEJ,Milk,NULL
g5QbEJ,dairy alternative,NULL
g5QbEJ,or coffee creamer,NULL
xd0VLG,No - just black,NULL
RzZWAQ,No - just black,NULL
kY0bMr,No - just black,NULL
YZojoW,Sugar or sweetener,NULL
6d1L8J,Milk,NULL
6d1L8J,dairy alternative,NULL
6d1L8J,or coffee creamer,NULL
0EbV9P,No - just black,NULL
oA09Xb,No - just black,NULL
MArXNp,No - just black,NULL
bl2ZB1,Milk,NULL
bl2ZB1,dairy alternative,NULL
bl2ZB1,or coffee creamer,NULL
jB0ZZa,No - just black,NULL
dYZENo,Milk,NULL
dYZENo,dairy alternative,NULL
dYZENo,or coffee creamer,NULL
7dJqKP,Milk,NULL
7dJqKP,dairy alternative,NULL
7dJqKP,or coffee creamer,NULL
aBj94v,No - just black,NULL
pL0ryq,No - just black,NULL
qbYLA2,No - just black,NULL
24bX4p,Milk,NULL
24bX4p,dairy alternative,NULL
24bX4p,or coffee creamer,NULL
oA0E9P,Milk,NULL
oA0E9P,dairy alternative,NULL
oA0E9P,or coffee creamer,NULL
PA2pOb,Milk,NULL
PA2pOb,dairy alternative,NULL
PA2pOb,or coffee creamer,NULL
PA2pOb,Flavor syrup,NULL
eBNMEE,No - just black,NULL
eBNMEE,Milk,NULL
eBNMEE,dairy alternative,NULL
eBNMEE,or coffee creamer,NULL
XeRLLg,No - just black,NULL
yl0Mjd,Sugar or sweetener,NULL
NA4rNQ,NULL,NULL
1rbXOl,No - just black,NULL
Al6zN0,No - just black,NULL
24bXgj,No - just black,NULL
EPBK7o,No - just black,NULL
YZoPDW,No - just black,NULL
YZoPDW,Milk,NULL
YZoPDW,dairy alternative,NULL
YZoPDW,or coffee creamer,NULL
lN0BYo,No - just black,NULL
yl0Mgx,No - just black,NULL
dYZEVo,Flavor syrup,NULL
dYZEVo,Milk,NULL
dYZEVo,dairy alternative,NULL
dYZEVo,or coffee creamer,NULL
EPBKpL,No - just black,NULL
jB0Z4E,Milk,NULL
jB0Z4E,dairy alternative,NULL
jB0Z4E,or coffee creamer,NULL
jB0Z4E,No - just black,NULL
Al6zgW,No - just black,NULL
9d6BKG,Milk,NULL
9d6BKG,dairy alternative,NULL
9d6BKG,or coffee creamer,NULL
9d6BKG,Sugar or sweetener,NULL
vN0rj4,Milk,NULL
vN0rj4,dairy alternative,NULL
vN0rj4,or coffee creamer,NULL
LdEZRv,No - just black,NULL
RzZxOP,Milk,NULL
RzZxOP,dairy alternative,NULL
RzZxOP,or coffee creamer,NULL
RzZxOP,Sugar or sweetener,NULL
dYZELD,Sugar or sweetener,NULL
dYZELD,Milk,NULL
dYZELD,dairy alternative,NULL
dYZELD,or coffee creamer,NULL
oA0D9b,No - just black,NULL
DVXKql,No - just black,NULL
DVXKql,Milk,NULL
DVXKql,dairy alternative,NULL
DVXKql,or coffee creamer,NULL
MArXjX,No - just black,NULL
MArXjX,Milk,NULL
MArXjX,dairy alternative,NULL
MArXjX,or coffee creamer,NULL
7dJbL0,Milk,NULL
7dJbL0,dairy alternative,NULL
7dJbL0,or coffee creamer,NULL
OAjlzR,No - just black,NULL
0Eb7MN,No - just black,NULL
qbYaBY,No - just black,NULL
aBjeBv,No - just black,NULL
RzZd4d,No - just black,NULL
RzZd4d,Milk,NULL
RzZd4d,dairy alternative,NULL
RzZd4d,or coffee creamer,NULL
yl0Nx4,Milk,NULL
yl0Nx4,dairy alternative,NULL
yl0Nx4,or coffee creamer,NULL
VZ9j8J,Milk,NULL
VZ9j8J,dairy alternative,NULL
VZ9j8J,or coffee creamer,NULL
VZ9j8J,Sugar or sweetener,NULL
VZ9j8J,Flavor syrup,NULL
XeRrBO,Milk,NULL
XeRrBO,dairy alternative,NULL
XeRrBO,or coffee creamer,NULL
ZdG8b0,Milk,NULL
ZdG8b0,dairy alternative,NULL
ZdG8b0,or coffee creamer,NULL
ZdG8b0,No - just black,NULL
XeRrOd,No - just black,NULL
6d1eA5,Milk,NULL
6d1eA5,dairy alternative,NULL
6d1eA5,or coffee creamer,NULL
24bBlb,Milk,NULL
24bBlb,dairy alternative,NULL
24bBlb,or coffee creamer,NULL
24bBlb,Sugar or sweetener,NULL
kY09zd,No - just black,NULL
9d6XPV,NULL,NULL
6d1epo,Milk,NULL
6d1epo,dairy alternative,NULL
6d1epo,or coffee creamer,NULL
6d1epo,Sugar or sweetener,NULL
zK0NRM,No - just black,NULL
bl29y1,Milk,NULL
bl29y1,dairy alternative,NULL
bl29y1,or coffee creamer,NULL
bl29y1,Sugar or sweetener,NULL
lN0qY6,No - just black,NULL
lN0qY6,Milk,NULL
lN0qY6,dairy alternative,NULL
lN0qY6,or coffee creamer,NULL
RzZd2Q,No - just black,NULL
eBND8k,No - just black,NULL
lN0BDN,No - just black,NULL
24bXyj,No - just black,NULL
RzZdlK,No - just black,NULL
YZoR15,No - just black,NULL
g5QeBd,Other,water
kY09M6,No - just black,Frothed milk
kY09M6,Other,Frothed milk
XeRJxV,No - just black,NULL
EPBddA,Milk,NULL
EPBddA,dairy alternative,NULL
EPBddA,or coffee creamer,NULL
kY0eNZ,No - just black,NULL
VZ9QGl,Milk,NULL
VZ9QGl,dairy alternative,NULL
VZ9QGl,or coffee creamer,NULL
VZ9QGl,Sugar or sweetener,NULL
vN0eAl,No - just black,NULL
EPBdQl,No - just black,NULL
EPBdQl,Milk,NULL
EPBdQl,dairy alternative,NULL
EPBdQl,or coffee creamer,NULL
1rbd4b,Milk,NULL
1rbd4b,dairy alternative,NULL
1rbd4b,or coffee creamer,NULL
1rbd4b,No - just black,NULL
DVXkeZ,No - just black,NULL
RzZM8d,No - just black,NULL
QAxe0G,No - just black,NULL
RzZMvJ,Milk,NULL
RzZMvJ,dairy alternative,NULL
RzZMvJ,or coffee creamer,NULL
RzZMvJ,Sugar or sweetener,NULL
8dJapO,No - just black,NULL
dYZaZq,No - just black,NULL
dYZaZq,Milk,NULL
dYZaZq,dairy alternative,NULL
dYZaZq,or coffee creamer,NULL
pL0y5E,No - just black,NULL
8dJa6x,No - just black,NULL
8dJa6x,Milk,NULL
8dJa6x,dairy alternative,NULL
8dJa6x,or coffee creamer,NULL
7dJLP9,No - just black,NULL
DVXkPX,No - just black,NULL
DVXkPX,Milk,NULL
DVXkPX,dairy alternative,NULL
DVXkPX,or coffee creamer,NULL
ZdGEWv,Milk,NULL
ZdGEWv,dairy alternative,NULL
ZdGEWv,or coffee creamer,NULL
ZdGEWv,Sugar or sweetener,NULL
6d1jYN,No - just black,NULL
6d1jYN,Milk,NULL
6d1jYN,dairy alternative,NULL
6d1jYN,or coffee creamer,NULL
EPBde2,No - just black,NULL
WAeEMN,Milk,NULL
WAeEMN,dairy alternative,NULL
WAeEMN,or coffee creamer,NULL
PA21Nx,Milk,NULL
PA21Nx,dairy alternative,NULL
PA21Nx,or coffee creamer,NULL
PA21Nx,Sugar or sweetener,NULL
jB06VJ,No - just black,NULL
jB06VJ,Milk,NULL
jB06VJ,dairy alternative,NULL
jB06VJ,or coffee creamer,NULL
OAj46g,Sugar or sweetener,NULL
VZ9Qvv,No - just black,NULL
KMP57A,No - just black,NULL
KMP57A,Milk,NULL
KMP57A,dairy alternative,NULL
KMP57A,or coffee creamer,NULL
KMP57A,Flavor syrup,NULL
oA0RGM,No - just black,NULL
42178d,No - just black,NULL
bl2j0g,Flavor syrup,NULL
PA29Rb,No - just black,lavendar
PA29Rb,Milk,lavendar
PA29Rb,dairy alternative,lavendar
PA29Rb,or coffee creamer,lavendar
PA29Rb,Other,lavendar
PA29Rb,Flavor syrup,lavendar
KMPxY7,No - just black,NULL
9d6ZDK,No - just black,NULL
aBj4EZ,No - just black,NULL
zK0M20,Milk,NULL
zK0M20,dairy alternative,NULL
zK0M20,or coffee creamer,NULL
zK0M20,Sugar or sweetener,NULL
MAra58,Milk,NULL
MAra58,dairy alternative,NULL
MAra58,or coffee creamer,NULL
MAra58,Flavor syrup,NULL
MAra58,No - just black,NULL
jB0ovx,Milk,NULL
jB0ovx,dairy alternative,NULL
jB0ovx,or coffee creamer,NULL
jB0ovx,Sugar or sweetener,NULL
jB0ovx,Flavor syrup,NULL
dYZ08o,Milk,NULL
dYZ08o,dairy alternative,NULL
dYZ08o,or coffee creamer,NULL
dYZ08o,Flavor syrup,NULL
PA29Pb,No - just black,NULL
xd0Dlr,No - just black,NULL
J2VlWo,No - just black,NULL
J2VlWo,Milk,NULL
J2VlWo,dairy alternative,NULL
J2VlWo,or coffee creamer,NULL
dYZ0pA,Milk,NULL
dYZ0pA,dairy alternative,NULL
dYZ0pA,or coffee creamer,NULL
dYZ0pA,Flavor syrup,NULL
aBj40Z,Milk,NULL
aBj40Z,dairy alternative,NULL
aBj40Z,or coffee creamer,NULL
7dJKYz,No - just black,NULL
MAraqY,No - just black,NULL
WAeRaL,Sugar or sweetener,NULL
WAeRaL,Milk,NULL
WAeRaL,dairy alternative,NULL
WAeRaL,or coffee creamer,NULL
XeRoaz,No - just black,NULL
XeRoaz,Milk,NULL
XeRoaz,dairy alternative,NULL
XeRoaz,or coffee creamer,NULL
VZ9Pya,Milk,NULL
VZ9Pya,dairy alternative,NULL
VZ9Pya,or coffee creamer,NULL
24bAoL,Milk,NULL
24bAoL,dairy alternative,NULL
24bAoL,or coffee creamer,NULL
24bAoL,Sugar or sweetener,NULL
6d1KqA,No - just black,NULL
EPBlyl,No - just black,NULL
WAeRxk,No - just black,NULL
5dl90b,No - just black,NULL
5dl90b,Milk,NULL
5dl90b,dairy alternative,NULL
5dl90b,or coffee creamer,NULL
5dl90b,Flavor syrup,NULL
OAjXOY,No - just black,NULL
RzZojd,No - just black,NULL
24bA0e,No - just black,NULL
421KXY,No - just black,NULL
EPBxlN,NULL,NULL
oA026x,No - just black,NULL
8dJZzO,No - just black,NULL
OAj7zK,Milk,NULL
OAj7zK,dairy alternative,NULL
OAj7zK,or coffee creamer,NULL
OAj7zK,Sugar or sweetener,NULL
OAj7zK,Flavor syrup,NULL
8dJZN5,Milk,NULL
8dJZN5,dairy alternative,NULL
8dJZN5,or coffee creamer,NULL
YZo4r0,Milk,NULL
YZo4r0,dairy alternative,NULL
YZo4r0,or coffee creamer,NULL
YZo4r0,Sugar or sweetener,NULL
EPBxxN,No - just black,NULL
6d1Zx5,No - just black,NULL
6d1Zx5,Milk,NULL
6d1Zx5,dairy alternative,NULL
6d1Zx5,or coffee creamer,NULL
6d1Zx5,Sugar or sweetener,NULL
lN060X,Milk,NULL
lN060X,dairy alternative,NULL
lN060X,or coffee creamer,NULL
lN060X,Sugar or sweetener,NULL
421K15,No - just black,NULL
WAeRVL,No - just black,NULL
zK07oa,No - just black,NULL
vN0Pp0,Milk,Chocolate
vN0Pp0,dairy alternative,Chocolate
vN0Pp0,or coffee creamer,Chocolate
vN0Pp0,Other,Chocolate
oA02LX,NULL,NULL
7dJN5Z,Sugar or sweetener,NULL
7dJN5Z,Milk,NULL
7dJN5Z,dairy alternative,NULL
7dJN5Z,or coffee creamer,NULL
VZ9z7v,No - just black,NULL
J2VOgo,No - just black,NULL
J2VOgo,Milk,NULL
J2VOgo,dairy alternative,NULL
J2VOgo,or coffee creamer,NULL
eBNRqx,Milk,NULL
eBNRqx,dairy alternative,NULL
eBNRqx,or coffee creamer,NULL
9d67bK,Milk,NULL
9d67bK,dairy alternative,NULL
9d67bK,or coffee creamer,NULL
9d67bK,Sugar or sweetener,NULL
421r7Y,Milk,NULL
421r7Y,dairy alternative,NULL
421r7Y,or coffee creamer,NULL
421r7Y,No - just black,NULL
WAezOe,No - just black,NULL
YZoajN,No - just black,NULL
YZoajN,Milk,NULL
YZoajN,dairy alternative,NULL
YZoajN,or coffee creamer,NULL
EPBWPX,No - just black,NULL
EPBWPX,Milk,NULL
EPBWPX,dairy alternative,NULL
EPBWPX,or coffee creamer,NULL
24bX0b,No - just black,NULL
LdEPgv,Milk,NULL
LdEPgv,dairy alternative,NULL
LdEPgv,or coffee creamer,NULL
LdEPgv,Sugar or sweetener,NULL
BGL7D7,Milk,NULL
BGL7D7,dairy alternative,NULL
BGL7D7,or coffee creamer,NULL
QAxRll,No - just black,NULL
LdEpLj,No - just black,NULL
eBNRJO,No - just black,NULL
rl0Pev,No - just black,NULL
eBNRVO,No - just black,NULL
6d1NEP,No - just black,NULL
pL0OXB,No - just black,NULL
pL0OXB,Milk,NULL
pL0OXB,dairy alternative,NULL
pL0OXB,or coffee creamer,NULL
VZ95pl,Milk,NULL
VZ95pl,dairy alternative,NULL
VZ95pl,or coffee creamer,NULL
rl0ABp,Milk,NULL
rl0ABp,dairy alternative,NULL
rl0ABp,or coffee creamer,NULL
rl0ABp,Sugar or sweetener,NULL
oA0MD5,No - just black,NULL
421x2Y,No - just black,NULL
PA25pP,No - just black,NULL
PA25pP,Milk,NULL
PA25pP,dairy alternative,NULL
PA25pP,or coffee creamer,NULL
bl2xOZ,No - just black,NULL
VZ9Jzy,No - just black,NULL
Al6Lvy,Milk,NULL
Al6Lvy,dairy alternative,NULL
Al6Lvy,or coffee creamer,NULL
Al6Lvy,Sugar or sweetener,NULL
aBjYvE,No - just black,NULL
VZ95xl,No - just black,NULL
GrodaO,No - just black,NULL
EPBQjN,No - just black,NULL
EPBQjN,Milk,NULL
EPBQjN,dairy alternative,NULL
EPBQjN,or coffee creamer,NULL
7dJ26P,No - just black,NULL
PA26z0,No - just black,NULL
PA2690,No - just black,NULL
OAj56R,Milk,NULL
OAj56R,dairy alternative,NULL
OAj56R,or coffee creamer,NULL
jB0yy1,Milk,NULL
jB0yy1,dairy alternative,NULL
jB0yy1,or coffee creamer,NULL
jB0yy1,No - just black,NULL
jB0yy1,Sugar or sweetener,NULL
LdEbJl,No - just black,NULL
7dJW4R,Milk,NULL
7dJW4R,dairy alternative,NULL
7dJW4R,or coffee creamer,NULL
OAjzjg,No - just black,NULL
dYZ62d,No - just black,NULL
KMP6W8,No - just black,NULL
GrozzO,Milk,NULL
GrozzO,dairy alternative,NULL
GrozzO,or coffee creamer,NULL
GrozzO,Sugar or sweetener,NULL
RzZ0Y4,Milk,NULL
RzZ0Y4,dairy alternative,NULL
RzZ0Y4,or coffee creamer,NULL
RzZ0Y4,Sugar or sweetener,NULL
8dJQar,No - just black,NULL
8dJQar,Milk,NULL
8dJQar,dairy alternative,NULL
8dJQar,or coffee creamer,NULL
KMPl5D,Milk,NULL
KMPl5D,dairy alternative,NULL
KMPl5D,or coffee creamer,NULL
KMPl5D,Sugar or sweetener,NULL
qbYDVO,No - just black,NULL
PA2D2d,Other,Heavy cream
DVXNMq,Milk,NULL
DVXNMq,dairy alternative,NULL
DVXNMq,or coffee creamer,NULL
WAeN6Q,No - just black,NULL
8dJKgY,No - just black,NULL
DVXNop,No - just black,NULL
DVXNop,Milk,NULL
DVXNop,dairy alternative,NULL
DVXNop,or coffee creamer,NULL
YZoQK6,Milk,NULL
YZoQK6,dairy alternative,NULL
YZoQK6,or coffee creamer,NULL
ZdGNey,Milk,NULL
ZdGNey,dairy alternative,NULL
ZdGNey,or coffee creamer,NULL
zK0qVk,Milk,NULL
zK0qVk,dairy alternative,NULL
zK0qVk,or coffee creamer,NULL
Al6dOW,Milk,NULL
Al6dOW,dairy alternative,NULL
Al6dOW,or coffee creamer,NULL
RzZ01P,No - just black,NULL
VZ90e6,Milk,NULL
VZ90e6,dairy alternative,NULL
VZ90e6,or coffee creamer,NULL
VZ90e6,Flavor syrup,NULL
zK0qR8,Milk,NULL
zK0qR8,dairy alternative,NULL
zK0qR8,or coffee creamer,NULL
J2V26Y,No - just black,NULL
RzZzMJ,No - just black,NULL
RzZzMJ,Flavor syrup,NULL
RzZzMJ,Sugar or sweetener,NULL
RzZzMJ,Milk,NULL
RzZzMJ,dairy alternative,NULL
RzZzMJ,or coffee creamer,NULL
XeReMe,No - just black,NULL
bl2lkE,Milk,NULL
bl2lkE,dairy alternative,NULL
bl2lkE,or coffee creamer,NULL
bl2lkE,Sugar or sweetener,NULL
bl2lkE,Flavor syrup,NULL
Gror7k,Milk,NULL
Gror7k,dairy alternative,NULL
Gror7k,or coffee creamer,NULL
oA0AgP,Milk,NULL
oA0AgP,dairy alternative,NULL
oA0AgP,or coffee creamer,NULL
oA0AgP,Sugar or sweetener,NULL
RzZzg9,No - just black,NULL
QAxAqg,Milk,NULL
QAxAqg,dairy alternative,NULL
QAxAqg,or coffee creamer,NULL
Al6lgN,No - just black,NULL
RzZ4x4,Milk,NULL
RzZ4x4,dairy alternative,NULL
RzZ4x4,or coffee creamer,NULL
RzZ4x4,Sugar or sweetener,NULL
bl2klo,No - just black,NULL
KMPMg8,Milk,NULL
KMPMg8,dairy alternative,NULL
KMPMg8,or coffee creamer,NULL
KMPMg8,Sugar or sweetener,NULL
PA2Eq5,No - just black,NULL
24brbV,No - just black,NULL
vN020Q,Milk,NULL
vN020Q,dairy alternative,NULL
vN020Q,or coffee creamer,NULL
yl0D7W,Milk,NULL
yl0D7W,dairy alternative,NULL
yl0D7W,or coffee creamer,NULL
yl0D7W,Sugar or sweetener,NULL
xd0Z4G,No - just black,NULL
pL0VEB,Milk,NULL
pL0VEB,dairy alternative,NULL
pL0VEB,or coffee creamer,NULL
PA2E9V,Milk,NULL
PA2E9V,dairy alternative,NULL
PA2E9V,or coffee creamer,NULL
lN0LKk,No - just black,NULL
bl2LeE,No - just black,NULL
bl2LeE,Milk,NULL
bl2LeE,dairy alternative,NULL
bl2LeE,or coffee creamer,NULL
rl0L9M,Milk,NULL
rl0L9M,dairy alternative,NULL
rl0L9M,or coffee creamer,NULL
zK0rDa,Milk,NULL
zK0rDa,dairy alternative,NULL
zK0rDa,or coffee creamer,NULL
RzZYXK,Milk,NULL
RzZYXK,dairy alternative,NULL
RzZYXK,or coffee creamer,NULL
oA0dW5,No - just black,NULL
OAjJ0K,No - just black,NULL
yl0EqW,No - just black,NULL
dYZDzr,Milk,NULL
dYZDzr,dairy alternative,NULL
dYZDzr,or coffee creamer,NULL
dYZDzr,Sugar or sweetener,NULL
dYZDzr,Flavor syrup,NULL
rl0dJp,No - just black,NULL
rl0dJp,Milk,NULL
rl0dJp,dairy alternative,NULL
rl0dJp,or coffee creamer,NULL
zK0rl8,Milk,NULL
zK0rl8,dairy alternative,NULL
zK0rl8,or coffee creamer,NULL
24bxPD,NULL,NULL
QAxB11,No - just black,NULL
7dJ9VA,No - just black,NULL
kY005o,Milk,NULL
kY005o,dairy alternative,NULL
kY005o,or coffee creamer,NULL
8dJJGz,No - just black,NULL
zK00O8,No - just black,NULL
6d1rZe,No - just black,NULL
1rbD1L,No - just black,NULL
RzZv5d,Milk,NULL
RzZv5d,dairy alternative,NULL
RzZv5d,or coffee creamer,NULL
RzZv5d,Sugar or sweetener,NULL
RzZv5d,Flavor syrup,NULL
rl0J0M,No - just black,NULL
RzZVaP,Milk,NULL
RzZVaP,dairy alternative,NULL
RzZVaP,or coffee creamer,NULL
NA4d6b,Milk,NULL
